University,Private,Apps,Accept,Enroll,Top10perc,Top25perc,F.Undergrad,P.Undergrad,Outstate,Room.Board,Books,Personal,PhD,Terminal,S.F.Ratio,perc.alumni,Expend,Grad.Rate,Apps_transformed,Accept_transformed,Enroll_transformed,Top10perc_transformed,F.Undergrad_transformed,P.Undergrad_transformed,Outstate_transformed,Books_transformed,Personal_transformed,PhD_transformed,Terminal_transformed,S.F.Ratio_transformed,perc.alumni_transformed,Expend_transformed,Accept_Rate,Outstate_Tier,Outstate_Tier_Encoded,Private_Encoded,Apps_transformed_scaled,Accept_transformed_scaled,Enroll_transformed_scaled,Top10perc_transformed_scaled,F.Undergrad_transformed_scaled,P.Undergrad_transformed_scaled,Outstate_transformed_scaled,Books_transformed_scaled,Personal_transformed_scaled,PhD_transformed_scaled,Terminal_transformed_scaled,S.F.Ratio_transformed_scaled,perc.alumni_transformed_scaled,Expend_transformed_scaled,Accept_Rate_scaled,Outstate_Tier_Encoded_scaled,Private_Encoded_scaled
University of the Arts,Yes,974,704,290,5,22,1145,39,12520,3860,1300,700,16.0,59,7.5,9,11641,57,5.397325070391049,5.255040846008085,3.785092002463567,1.9933074045048962,3.5990842030551042,4.4144793694900715,71.45875442774823,11.757526679817515,8.430546202210584,127.09666063366379,16658.086300281702,3.9665476052807676,4.135098422421764,1.834931579805177,0.7227926078028748,Medium,1,1,-0.4796449970097928,-0.5354763739712171,-0.4826561598195867,-1.9933098674917418,-0.5222922820627408,-1.2281560157966402,0.6083742405880197,3.5100270060991905,-1.101513269226264,-2.464038574562446,-1.3968339859427865,-1.8049276690668299,-1.1817113204611744,0.7788023210170133,-0.16289692618832022,0.3584006965742063,0.6130958528832952
University of the Pacific,Yes,2459,1997,582,36,66,2664,299,16320,5326,646,1171,87.0,94,11.2,14,13706,65,5.93637476042392,5.889568651005576,4.061573196670558,5.881850116998911,3.7651693729702878,7.655020333592709,78.54647510322573,10.08040416326096,9.282276365910988,3763.230380637817,56445.99688283852,5.521188494835537,5.443683341838181,1.835913241801679,0.8121187474583164,High,2,1,0.3918135601799752,0.5241224931345748,0.2759751973342943,0.6737982758594397,0.3572212545067852,-0.07764022680607473,1.3662538477167343,0.7294323076415405,-0.06040351660475492,0.9530645509285739,1.0650292563104273,-0.7058806999736407,-0.6260396734364524,1.1222931202132418,0.4447180089257087,1.8145208041217669,0.6130958528832952
University of the South,Yes,1445,966,326,46,83,1129,24,15350,4080,450,810,89.0,93,10.3,52,18784,82,5.6314284385826605,5.452520103619162,3.833628465751883,6.517276073871263,3.59604914907625,3.7336550261924986,76.85018187487157,9.270525807002555,8.66886382941484,3938.140272384894,54886.120254639376,5.164259653618441,11.535678590176726,1.83757910980082,0.6685121107266436,High,2,1,-0.1011801036062064,-0.20570548608645803,-0.3494779047072408,1.1096298635196908,-0.5383645843639326,-1.469874656347725,1.1848716933764682,-0.6133100630418952,-0.810206448735117,1.1174383566772665,0.9685124280279964,-0.958210073115202,1.9608379399940299,1.7051926644753024,-0.5321241292909259,1.8145208041217669,0.6130958528832952
University of Tulsa,Yes,1712,1557,696,41,68,2936,433,11750,4160,1200,2350,94.0,96,11.5,10,11743,47,5.729983154021627,5.742292461071286,4.127924641399916,6.213996875421871,3.7824015135424234,8.31744969698649,69.8551007312238,11.557859430101406,10.48823779259432,4392.781938782297,59647.28650004573,5.637657762251316,4.420803225514992,1.8349862468599845,0.9094626168224299,Medium,1,1,0.05814908572224455,0.2781857780261669,0.4580356326146369,0.9016140386466763,0.44847504257830323,0.15754749342895147,0.4368978959152568,3.1789875676948047,1.4136997335966806,1.5446936720354811,1.2631079470739583,-0.6235432314264993,-1.0603909108017935,0.7979307281596001,1.1068712050178586,0.3584006965742063,0.6130958528832952
University of Utah,No,5095,4491,2400,27,53,13894,8374,6857,3975,858,3093,89.0,93,12.8,9,9275,37,6.335296809157912,6.351689194630406,4.540350960082492,5.185399347607472,4.013623621379233,14.586866784039845,57.56717189889556,10.742955308934386,10.98123850553172,3938.140272384894,54886.120254639376,6.129263988156606,4.135098422421764,1.8334129242565391,0.8814524043179588,Low,0,0,1.036733758538148,1.2958182338643585,1.5896841657655019,0.19611044886994475,1.6729249672793864,2.383429969943038,-0.8770323649218253,1.8279127018462091,2.016317642605039,1.1174383566772665,0.9685124280279964,-0.27600423628062626,-1.1817113204611744,0.24741350290624234,0.9163399280693244,-1.0977194109733543,-1.6310663255951814
University of Vermont,No,7663,6008,1735,18,51,7353,1674,15516,4928,500,990,87.0,90,9.9,10,12646,79,6.549605461317788,6.511320522093699,4.439715018007695,4.287247085802575,3.928319701746301,10.953190146029305,77.14536944528156,9.502670860800531,9.000756448069964,3763.230380637817,50367.40936643958,5.001743657107565,4.420803225514992,1.8354402142270014,0.7840271434164165,High,2,0,1.383197381943888,1.5623868103751508,1.3135511667973876,-0.4199221856006509,1.2211931716114344,1.093336004019369,1.2164356686140412,-0.22842386689854197,-0.4045185245177439,0.9530645509285739,0.6889187505729792,-1.0731000870048981,-1.0603909108017935,0.9567772703108894,0.2536330898526595,1.8145208041217669,-1.6310663255951814
University of Virginia,No,15849,5384,2678,74,95,11278,114,12212,3792,500,1000,90.0,92,9.5,22,13597,95,6.915582899604865,6.451551076971781,4.573227572648886,7.869873424237284,3.9869529572453337,6.0395996310702795,70.82528368943474,9.502670860800531,9.01750885336023,4027.0838434683237,53353.18359977521,4.836649035820484,7.119694928162363,1.8358672354935361,0.3397059751403874,Medium,1,0,1.974857438949421,1.4625777305524366,1.6798936618630673,2.037361323494492,1.5316889367111952,-0.6511762643697772,0.5406381408935688,-0.22842386689854197,-0.38404127330500104,1.2010242141140972,0.8736625013025863,-1.1898130490517917,0.08565438996495688,1.1061951724385704,-2.768731683473606,0.3584006965742063,-1.6310663255951814
University of Washington,No,12749,7025,3343,40,81,20356,4582,8199,4218,708,2172,96.0,94,9.0,10,16527,65,6.808018621260596,6.595763989609428,4.638089466575736,6.150076980026682,4.0594183650156515,13.157745679700795,61.39601077452687,10.291721877932629,10.348728601239843,4581.58506400201,56445.99688283852,4.626421205486867,4.420803225514992,1.8369365885532396,0.5510236096948781,Low,0,0,1.8009628749708408,1.7033990746281011,1.857866947743982,0.8577720942126082,1.9154336569626955,1.8760374039684784,-0.467620223037846,1.0797876998717146,1.243171101537365,1.7221238214662933,1.0650292563104273,-1.3384327472081734,-1.0603909108017935,1.480369723770242,-1.331305289547323,-1.0977194109733543,-1.6310663255951814
University of West Florida,No,1558,1254,472,20,57,3754,2477,6172,3994,541,1387,83.0,87,23.4,12,8488,53,5.67534584779426,5.612117671576858,3.9815128430930846,4.511710153177958,3.8243704675155663,11.785100864748413,55.420195864325436,9.678380261714175,9.56966862472853,3425.3200408639627,46086.272753520185,9.58796113385685,4.953303378471571,1.8327676895611562,0.8048780487804879,Low,0,0,-0.030180708235588376,0.06080671537882317,0.05629915440159747,-0.2659654673280361,0.6707240438220204,1.3886960773896704,-1.1066053726765575,0.06289452148776663,0.2908895292854385,0.6355089913449042,0.4240248994484804,2.169107455128542,-0.8342724276648658,0.021641106729174513,0.3954652742359589,-1.0977194109733543,-1.6310663255951814
University of Wisconsin-Stout,No,2593,1966,1030,9,32,6038,579,6704,2592,376,1750,78.0,78,21.0,17,6254,65,5.966159118043177,5.880386395350113,4.267094897938198,2.9528188947255454,3.899415750741092,8.85448899019491,57.100288297606276,8.88183796674169,9.97024774848691,3025.263672430051,34618.54631426671,8.870288122955666,6.117876942980019,1.8302922164940167,0.7581951407635943,Low,0,0,0.4399646560763834,0.5087890316008554,0.8399021855854949,-1.3351916215524642,1.0681306424138772,0.34821695046996803,-0.926955545662314,-1.2577372514642196,0.7805361922961006,0.2595509072328201,-0.28553671812966114,1.6617514781113547,-0.3397531182413292,-0.8445452438175817,0.07791844824490629,-1.0977194109733543,-1.6310663255951814
University of Wisconsin-Superior,No,910,910,342,14,53,1434,417,7032,2780,550,1960,75.0,81,15.2,15,6490,36,5.356295686606768,5.415579977601491,3.8532517201481262,3.7757494643672955,3.6463804217172457,8.248981569756141,58.09287797898362,9.715390024589627,10.16804047575071,2797.1408339686877,38216.88394908151,6.988450466626353,5.675799188389897,1.830614697203879,1.0,Low,0,0,-0.5459754453082682,-0.2673918540766276,-0.2956340396404083,-0.7707527080612918,-0.27183244532265854,0.13323869366565508,-0.8208193825422007,0.12425506576926057,1.0223075256692147,0.04516955486019143,-0.06289081824039729,0.3313941033568047,-0.5274750385853566,-0.7317068563169147,1.7227252698753677,-1.0977194109733543,-1.6310663255951814
University of Wisconsin-Whitewater,No,4400,3719,1472,12,38,7804,1552,6950,2500,300,1200,90.0,95,23.1,16,5559,67,6.2567027752453015,6.246469756858376,4.38678191666936,3.4779670941379464,3.9368106788548682,10.796207321213572,57.84762964758787,8.405836708794975,9.32358530355288,4027.0838434683237,58032.99277532507,9.499875213037079,5.900304933741678,1.8292225461589824,0.8452272727272727,Low,0,0,0.9096741485177238,1.1201121478856797,1.1683090622779697,-0.9749983196713342,1.266157627555938,1.0376011064971413,-0.8470434279804279,-2.046926211268621,-0.009909663407681455,1.2010242141140972,1.1632240797157132,2.10683547646955,-0.4321419230686565,-1.2188308121361218,0.6699290670842328,-1.0977194109733543,-1.6310663255951814
University of Wisconsin at Green Bay,No,2409,1939,759,17,50,3819,1347,6900,2800,475,1200,81.0,89,22.2,1,5968,46,5.924812107542978,5.872261799045941,4.1594167264227275,4.167994170464725,3.8272187226725642,10.50545721920865,57.69715432294186,9.389262578036165,9.32358530355288,3262.3198521504246,48914.209492885086,9.23290413292054,0.8185069930704526,1.829875331882035,0.8048982980489829,Low,0,0,0.37312071426386456,0.49522175689391584,0.5444461505848912,-0.5017164322200872,0.6858071422555707,0.9343737173936328,-0.8631335343978341,-0.41644976643940557,-0.009909663407681455,0.4823274812028567,0.5990025096854961,1.918101371758302,-2.5900538702726195,-0.9904162554819278,0.39560301396153313,-1.0977194109733543,-1.6310663255951814
University of Wisconsin at Madison,No,14901,10932,4631,36,80,23945,2200,9096,4290,535,1545,93.0,96,11.5,20,11006,72,6.885276643699974,6.829596168910159,4.729474466026432,5.881850116998911,4.077763323860672,11.529909631692188,63.7303224211155,9.653407742842983,9.754703547694778,4299.868873409913,59647.28650004573,5.637657762251316,6.734445050971812,1.8345738484330625,0.7336420374471512,Medium,1,0,1.9258626124370648,2.093875757176178,2.1086164656474864,0.6737982758594397,2.0125804379802044,1.2980934446516328,-0.21801569223946088,0.021491193528794167,0.5170663997144297,1.4573774316188435,1.2631079470739583,-0.6235432314264993,-0.07793639470495539,0.6536294658560073,-0.08909685473376448,0.3584006965742063,-1.6310663255951814
University of Wisconsin at Milwaukee,No,5244,3782,1930,12,37,11561,7443,8786,2964,570,1980,79.0,87,15.9,8,8094,38,6.350644722612541,6.255896991714077,4.473305909109811,3.4779670941379464,3.9901854674163517,14.300804895785834,62.94142157462861,9.79577979342351,10.185840534203702,3103.2898290035896,46086.272753520185,7.228855508595915,3.833720635194582,1.832408847839327,0.721205186880244,Low,0,0,1.0615460731769508,1.1358547005277664,1.4057205578400498,-0.9749983196713342,1.5488068795953245,2.2818670757502058,-0.30237170610829384,0.2575377346399167,1.0440653725113778,0.33287698488245776,0.4240248994484804,0.5013474568975291,-1.3096870359996657,-0.10392026801618956,-0.17369489265842034,-1.0977194109733543,-1.6310663255951814
University of Wyoming,No,2029,1516,1073,23,46,7535,1488,5988,3422,600,1500,91.0,94,15.1,13,8745,45,5.827500817333363,5.7263481599503265,4.281139672113954,4.818997178837589,3.9318206114674386,10.709352854776828,54.81702970292008,9.911870086910547,9.703857838201385,4117.019810783901,56445.99688283852,6.953758067641122,5.203164536960752,1.8329882165808116,0.7471660916707737,Low,0,0,0.21580171727274383,0.251560367332574,0.8784393675606896,-0.055200718403029835,1.239732439696722,1.0067644541953251,-1.1711010482779987,0.450010288926062,0.45491530270202957,1.2855426885908192,1.0650292563104273,0.30686845488617326,-0.7281725029254713,0.09880514332802887,0.002896568034331706,-1.0977194109733543,-1.6310663255951814
Upper Iowa University,Yes,663,452,192,10,35,1481,1160,8840,3060,500,1000,69.0,75,17.4,19,3733,78,5.162398675316025,4.9709954084378225,3.606915010277149,3.140658651142298,3.652969502202942,10.203088180339316,63.08014289724547,9.502670860800531,9.01750885336023,2367.6971460616746,31237.605304478584,7.730544699247318,6.534472866673584,1.8250572078125045,0.6817496229260935,Medium,1,1,-0.8594404427420582,-1.009804246580691,-0.9715525340691186,-1.2063544244260114,-0.23693959195305617,0.8270211620102128,-0.28753843793944656,-0.22842386689854197,-0.38404127330500104,-0.3584056382346787,-0.4947312768374728,0.8560145624116187,-0.16285168859179217,-2.676313532922637,-0.44207982482231856,0.3584006965742063,0.6130958528832952
Ursinus College,Yes,1399,1026,308,44,77,1131,17,14900,5160,500,800,82.0,85,11.6,40,12082,79,5.612483328126174,5.489637601405301,3.810178735574704,6.3990538472540806,3.596431386889382,3.2695459252530794,76.03928450044567,9.502670860800531,8.648479600106288,3343.323684287649,43361.72889933899,5.676217068867042,9.990248962005056,1.8351627973286766,0.7333809864188706,Medium,1,1,-0.13180785264211337,-0.1437229247325865,-0.41382116204968095,1.0285425548159215,-0.536340422116274,-1.634651110143575,1.098163622941653,-0.22842386689854197,-0.835123048894733,0.5584518675118793,0.2554446883163039,-0.5962838885447581,1.304593615223782,0.8597070440459513,-0.09087257799038323,0.3584006965742063,0.6130958528832952
Ursuline College,Yes,325,260,86,21,47,699,717,9600,4202,450,750,39.0,69,10.5,15,7164,68,4.708933412563168,4.603875445470422,3.2257654756585312,4.61773086410158,3.4868819751072175,9.259560054025401,64.97607447733002,9.270525807002555,8.542878851701946,756.6685933472796,25106.93423290231,5.2445943428256845,5.675799188389897,1.8314439180375366,0.8,Medium,1,1,-1.5925383202126606,-1.6228583850887994,-2.0173813093521655,-0.1932470423613438,-1.1164656111072404,0.4920326466030485,-0.08480924658899966,-0.6133100630418952,-0.9642037997398595,-1.87239030619385,-0.8740644345850307,-0.9014177956963633,-0.5274750385853566,-0.44155634842504,0.3622837743449736,0.3584006965742063,0.6130958528832952
Valley City State University,No,368,344,212,5,27,863,189,4286,2570,600,2000,39.0,41,14.9,25,4958,40,4.78969090027682,4.791513088106127,3.650764513624618,1.9933074045048962,3.5362808311170304,6.867351070516534,48.55374657813713,9.911870086910547,10.203474874757537,756.6685933472796,6418.606091926495,6.88410362834028,7.665481401085836,1.8281162186809377,0.9347826086956522,Low,0,0,-1.4619811470494246,-1.3095220237862704,-0.8512347369385495,-1.9933098674917418,-0.8548711377784849,-0.3572928939719881,-1.8408247537239133,0.450010288926062,1.0656206545879023,-1.87239030619385,-2.0303982916738934,0.25762653611778186,0.3174147165843801,-1.6059429861435375,1.2791030430719785,-1.0977194109733543,-1.6310663255951814
Valparaiso University,Yes,2075,1727,520,49,81,2501,198,11800,3260,500,800,87.0,89,14.2,23,9681,95,5.840278642633421,5.8039245985117836,4.018845841958267,6.68764507875179,3.7537809170339593,6.945617875878218,69.96129428214628,9.502670860800531,8.648479600106288,3763.230380637817,48914.209492885086,6.6373917079764695,7.305625713076967,1.8337137556797258,0.832289156626506,Medium,1,1,0.236459080417377,0.38110537035123115,0.15873644196088885,1.226484066723249,0.2969130333589154,-0.32950518928935196,0.44825301702368187,-0.22842386689854197,-0.835123048894733,0.9530645509285739,0.5990025096854961,0.08321456089136182,0.16460720682316513,0.352676644743205,0.5819213169968684,0.3584006965742063,0.6130958528832952
Vanderbilt University,Yes,7791,4690,1499,71,92,5500,90,17865,6525,630,952,93.0,98,5.8,26,23850,83,6.558168365635408,6.375679132399383,4.392700709619751,7.7454549301539934,3.885286160936495,5.666513377462403,81.11660334361875,10.023005814993539,8.935634722067006,4299.868873409913,62958.47816557827,3.1525803699474535,7.8398782563579585,1.8386648385486974,0.6019766397124887,High,2,1,1.397040662776741,1.3358790644248828,1.184549522832789,1.95202406393789,0.9933065897566535,-0.783636131467944,1.641073902045166,0.6342683936656499,-0.48411986651397987,1.4573774316188435,1.4679867891663476,-2.3803584511495273,0.3914698171492021,2.085097190317846,-0.9847122077525065,1.8145208041217669,0.6130958528832952
Vassar College,Yes,3550,1877,653,53,87,2164,77,18920,5950,600,800,90.0,98,9.7,39,17089,90,6.140123087861277,5.853137748397671,4.104478444311139,6.903140484602667,3.7270758151318075,5.425026320234688,82.78877391620205,9.911870086910547,8.648479600106288,4027.0838434683237,62958.47816557827,4.919527835158992,9.85113937380516,1.8371087533818675,0.5287323943661972,High,2,1,0.7212047586937158,0.463286478027041,0.3937020696445642,1.3742899658208605,0.1554946356151209,-0.8693732584646681,1.8198766560795225,0.450010288926062,-0.835123048894733,1.2010242141140972,1.4679867891663476,-1.1312222234617375,1.2455227419124493,1.5406114717340154,-1.482934761142026,1.8145208041217669,0.6130958528832952
Villanova University,Yes,7759,5588,1477,30,68,6362,1292,15925,6507,400,300,89.0,90,13.4,24,10458,96,6.556041877343863,6.47187267209154,4.387887391370799,5.434512156192033,3.9072048484338295,10.420668592826827,77.8639265130078,9.014694833976261,7.096776161387666,3938.140272384894,50367.40936643958,6.349556131156361,7.487471891197417,1.8342385403444958,0.7201959015337028,High,2,1,1.3936028601906416,1.4965127906035312,1.1713423527535023,0.3669741501362814,1.1093782556831642,0.9042705171996732,1.2932699250869424,-1.0374664620381557,-2.73184298682397,1.1174383566772665,0.6889187505729792,-0.12026961376708763,0.2418255545223002,0.5363026835937559,-0.18056026098974753,1.8145208041217669,0.6130958528832952
Virginia Commonwealth University,No,4963,3497,1567,18,45,10262,5065,10217,4182,500,3630,81.0,87,8.7,11,11183,45,6.321291900339713,6.211832717157439,4.407078179709746,4.287247085802575,3.9744783045899847,13.389406374966793,66.44399050419003,9.502670860800531,11.273181986045072,3262.3198521504246,46086.272753520185,4.498098999573443,4.6929731524538,1.8346767044561374,0.7046141446705622,Medium,1,0,1.0140926220011115,1.0622717069499872,1.2239995826391945,-0.4199221856006509,1.4656286985816536,1.9582857972289132,0.07215286756198706,-0.22842386689854197,2.3731738603726535,0.4823274812028567,0.4240248994484804,-1.4291496017718601,-0.9448178904126144,0.6896195497077233,-0.28655060403915794,0.3584006965742063,-1.6310663255951814
Virginia State University,No,2996,2440,704,2,30,3006,338,5587,4845,500,600,61.0,63,16.0,11,5733,31,6.046661809990559,6.006270518981865,4.132102224771131,0.7587140470162561,3.7865232131426825,7.87166861185591,53.459032470982756,9.502670860800531,8.18162464989385,1850.701062143412,19782.08415571577,7.262859493212,4.6929731524538,1.8295090276447177,0.8144192256341789,Low,0,0,0.5701099118320818,0.719003105336107,0.4694984221602993,-2.840103702854633,0.47030173904947126,-0.0007218148617106539,-1.3163097064272147,-0.22842386689854197,-1.4057817650474291,-0.8442593142160162,-1.2035376962767816,0.5253864336673363,-0.9448178904126144,-1.1185888196368823,0.460366338775736,-1.0977194109733543,-1.6310663255951814
Virginia Tech,No,15712,11719,4277,29,53,18511,604,10260,3176,740,2200,85.0,89,13.8,20,8944,73,6.911325393037113,6.865699057679619,4.707596595893456,5.353618702746615,4.048379705145224,8.933910834648081,66.54409798806623,10.394545090884396,10.37136003078452,3592.2902607546,48914.209492885086,6.494286444209187,6.734445050971812,1.8331522263194964,0.7458630346232179,Medium,1,0,1.9679745103449484,2.1541640215171185,2.048586204427657,0.3114902312545731,1.8569778009306004,0.3764147381376296,0.08285721442108897,1.2502640234494886,1.2708345600115423,0.7924213890142526,0.5990025096854961,-0.01795311549064537,-0.07793639470495539,0.1561933649537545,-0.005967096358359761,0.3584006965742063,-1.6310663255951814
Virginia Union University,Yes,1847,1610,453,19,59,1298,67,7384,3494,500,1763,51.0,67,13.7,8,6757,30,5.773703664294937,5.762250131532188,3.9655063899832057,4.401674224577899,3.6257267695015765,5.212803798904802,59.12483789693334,9.502670860800531,9.983114348377834,1293.8214305708966,23244.601297193447,6.458258782327776,3.833720635194582,1.8309584170932047,0.8716838115863562,Low,0,1,0.1288301630085616,0.31151311978154633,0.012379359853558938,-0.3414378853851846,-0.38120504440875946,-0.9447203576910573,-0.7104734175983121,-0.22842386689854197,0.7962636412000131,-1.3675940637330268,-0.9892956425607811,-0.04342272256216631,-1.3096870359996657,-0.6114367227018518,0.8498919335442806,-1.0977194109733543,0.6130958528832952
Virginia Wesleyan College,Yes,1470,900,287,20,49,1130,417,10900,5100,500,550,70.0,81,15.7,14,7804,68,5.641454968885915,5.40872796174854,3.780736430965072,4.511710153177958,3.5962403709853796,8.248981569756141,68.00255648013339,9.502670860800531,8.042368215839243,2436.7893025328367,38216.88394908151,7.160596602002433,5.443683341838181,1.8321270479535796,0.6122448979591837,Medium,1,1,-0.08497064130012319,-0.27883404491207225,-0.4946073275167645,-0.2659654673280361,-0.537351957784123,0.13323869366565508,0.2388080482068652,-0.22842386689854197,-1.5760014399966686,-0.29347540133892097,-0.06289081824039729,0.4530921042246257,-0.6260396734364524,-0.20252413402475228,-0.9148653847243764,0.3584006965742063,0.6130958528832952
Viterbo College,Yes,647,518,271,17,43,1014,387,9140,3365,500,2245,51.0,65,10.7,31,8050,73,5.147252085240937,5.059308303005327,3.7565839101178056,4.167994170464725,3.5725698770921626,8.1139628886428,63.84085759356895,9.502670860800531,10.407179167340335,1293.8214305708966,21470.19703315302,5.324335193798416,8.664190735529143,1.8323671010471387,0.8006182380216383,Medium,1,1,-0.8839272864917989,-0.8623304206938471,-0.5608789584738112,-0.5017164322200872,-0.6627004148859963,0.08530190590386258,-0.206196327889683,-0.22842386689854197,1.314617971692917,-1.3675940637330268,-1.0990862943084903,-0.8450453297697846,0.7415021812454939,-0.11852777962784909,0.3664891576387304,0.3584006965742063,0.6130958528832952
Voorhees College,Yes,1465,1006,188,10,30,703,20,4450,2522,500,1200,75.0,43,22.9,3,5861,58,5.639464383345972,5.477529195312989,3.5975122103562582,3.140658651142298,3.4882494937938424,3.48630508621625,49.22173659522019,9.502670860800531,9.32358530355288,2797.1408339686877,7271.789877455898,9.440903589980786,1.9499330346678316,1.8297113549646786,0.6866894197952218,Low,0,1,-0.08818873572569587,-0.16394276896450427,-0.9973526934090381,-1.2063544244260114,-1.1092238375219614,-1.557693330606437,-1.7693975580297616,-0.22842386689854197,-0.009909663407681455,0.04516955486019143,-1.9776078392543555,2.0651457306137813,-2.1096101767128186,-1.0477929926819183,-0.4084783016210524,-1.0977194109733543,0.6130958528832952
Wabash College,Yes,800,623,256,41,76,801,5,12925,4195,500,635,78.0,85,9.9,55,14904,72,5.277956934448208,5.177564834714341,3.7323976548089903,6.213996875421871,3.5190657842094177,1.7444748095764888,72.27634224400194,9.502670860800531,8.272845896238978,3025.263672430051,43361.72889933899,5.001743657107565,11.891964015137606,1.8363842578529703,0.77875,Medium,1,1,-0.6726223522455163,-0.6648536733553658,-0.6272431527620489,0.9016140386466763,-0.9460344053697867,-2.176109594191858,0.6957977101837425,-0.22842386689854197,-1.2942777544302728,0.2595509072328201,0.2554446883163039,-1.0731000870048981,2.1121293892239406,1.287105123192697,0.21773686544486928,0.3584006965742063,0.6130958528832952
Wagner College,Yes,1416,1015,417,10,44,1324,117,13500,5800,585,1700,67.0,78,13.2,23,9006,75,5.6195616651421965,5.483009566822603,3.932938578242292,3.140658651142298,3.6298734879503995,6.081129996184631,73.40871283345535,9.854473780462241,9.919921665567582,2232.4911398680765,34618.54631426671,6.276560578554963,7.305625713076967,1.8332021802466052,0.7168079096045198,Medium,1,1,-0.1203646082115129,-0.15479108893225027,-0.07698282368086388,-1.2063544244260114,-0.3592458591910486,-0.6364313988316138,0.8168804413963757,0.354849760195645,0.7190202592323733,-0.48546721020260253,-0.28553671812966114,-0.1718735188122101,0.16460720682316513,0.17367261382632346,-0.20360608502466096,0.3584006965742063,0.6130958528832952
Wake Forest University,Yes,5661,2392,903,75,88,3499,172,13850,4360,500,1250,95.0,97,4.3,37,41766,89,6.3912280951440374,5.994770773998397,4.221303514835811,7.9105127518545855,3.812587049501473,6.709876109567898,74.0825480387824,9.502670860800531,9.392683958613311,4486.687340503674,61289.05591242347,2.3526853307813336,9.567248268196495,1.840723276658286,0.4225401872460696,Medium,1,1,1.1271554741767655,0.6997996651392873,0.7142561024638009,2.065235385744127,0.6083242783538277,-0.4132025186146285,0.8889326545217692,-0.22842386689854197,0.07455286562134684,1.6329424732160491,1.3646918631281069,-2.945840952153327,1.1249724926404445,2.8053599221726357,-2.205276186482925,0.3584006965742063,0.6130958528832952
Walsh University,Yes,1092,890,477,27,92,847,497,8670,4180,500,1450,42.0,58,11.3,33,5738,68,5.465895354874533,5.40179397934008,3.9856017493868725,5.185399347607472,3.5319858893366054,8.570314807909863,62.64152347489602,9.502670860800531,9.645678727479,877.5461121268073,15928.406042687022,5.560145089438339,8.97452607649717,1.8295170614363572,0.815018315018315,Low,0,1,-0.3687903535752977,-0.2904131118129549,0.06751862464379056,0.19611044886994475,-0.877615248144214,0.2473242639820601,-0.33443937135790874,-0.22842386689854197,0.38380024519512246,-1.7587941133611364,-1.4419827001745347,-0.678340495986942,0.8732815923383459,-1.115777736473167,0.46444146906428857,-1.0977194109733543,0.6130958528832952
Warren Wilson College,Yes,440,311,112,25,49,466,7,10000,3052,400,1100,65.0,75,11.4,20,9430,63,4.904537055719881,4.724345727642441,3.3563487717521143,5.0076495594765635,3.3852219042071914,2.145576604714225,65.93453030292328,9.014694833976261,9.176997673903145,2101.2563449237364,31237.605304478584,5.598967634870062,6.734445050971812,1.8335301282114724,0.7068181818181818,Medium,1,1,-1.27631428410197,-1.4216848927626573,-1.6590763496921026,0.07419384862799155,-1.654812343273944,-2.033703140019409,0.017677033247629488,-1.0374664620381557,-0.1890906028016409,-0.6087967856553352,-0.4947312768374728,-0.6508950575092252,-0.07793639470495539,0.28842403432383584,-0.27155828607259697,0.3584006965742063,0.6130958528832952
Wartburg College,Yes,1231,1074,345,34,66,1295,105,11600,3610,400,850,66.0,91,12.4,37,7735,67,5.537122906611661,5.517696294192776,3.8568131229256117,5.739346337815967,3.6252417974507396,5.908815723582758,69.53472895738739,9.014694833976261,8.74813681377624,2166.3773306690255,51847.00689353883,5.980163231535211,9.567248268196495,1.8320576103901167,0.8724614134849715,Medium,1,1,-0.2536398199292951,-0.09686767448835867,-0.28586197600980673,0.5760565206522865,-0.38377324170046667,-0.6976095457808463,0.40264101063331637,-1.0374664620381557,-0.7133073594983343,-0.5475985071923998,0.7804683371675396,-0.38141040162417134,1.1249724926404445,-0.22682085148259304,0.8551813429936781,0.3584006965742063,0.6130958528832952
Washington and Jefferson College,Yes,1305,1100,334,42,64,1098,151,16260,4005,300,500,91.0,91,12.1,40,10162,86,5.571598824597972,5.532339720535611,3.8435756606880047,6.276768658259247,3.5900168336893916,6.494715179609128,78.44350075905612,8.405836708794975,7.890855810096345,4117.019810783901,51847.00689353883,5.8671049482622815,9.990248962005056,1.8340459272951573,0.842911877394636,High,2,1,-0.19790407923290237,-0.07241459640224289,-0.3221839905012181,0.9446685054628217,-0.5703090562412705,-0.4895928651134602,1.3552429516787998,-2.046926211268621,-1.7612021643396472,1.2855426885908192,0.7804683371675396,-0.46133648899060975,1.304593615223782,0.46890595183812733,0.654179267638851,1.8145208041217669,0.6130958528832952
